time,open,high,low,close,volume
1693342800,5965.89,5987.37,5962.98,5977.54,1697747
1693429200,5977.54,5996.89,5935.22,5991.83,997409
1693515600,5991.83,6062.32,5923.47,5943.73,1160390
1693602000,5943.73,6019.79,5809.39,5827.46,1268068
1693861200,5827.46,6002.0,5797.4,5967.98,1300219
1693947600,5967.98,5999.02,5889.13,5902.8,1480325
1694034000,5902.8,5934.83,5838.58,5863.52,2282532
1694120400,5863.52,5889.69,5765.95,5780.24,857583
1694206800,5780.24,5842.92,5761.19,5762.22,2594903
1694466000,5762.22,5916.35,5716.81,5846.1,880698
1694552400,5846.1,5879.39,5829.35,5873.87,1084695
1694638800,5873.87,5955.45,5701.72,5746.95,1622845
1694725200,5746.95,5753.88,5670.26,5717.06,1883904
1694811600,5717.06,5734.27,5700.83,5728.58,1473294
1695070800,5728.58,5753.28,5692.2,5738.04,1583979
1695157200,5738.04,5770.67,5687.13,5733.22,2018788
1695243600,5733.22,5848.12,5720.03,5777.81,1896940
1695330000,5777.81,5830.0,5761.09,5781.32,1818642
1695416400,5781.32,5909.75,5765.82,5815.84,1405118
1695675600,5815.84,5850.12,5716.28,5776.89,1452087
1695762000,5776.89,5879.73,5697.66,5828.22,1310792
1695848400,5828.22,5883.43,5807.81,5855.49,1820951
1695934800,5855.49,5857.8,5799.38,5827.76,1932029
1696021200,5827.76,5961.77,5808.33,5942.29,1217812
1696280400,5942.29,5977.19,5895.65,5925.26,2091630
1696366800,5925.26,5925.57,5795.95,5846.79,2213448
1696453200,5846.79,5877.36,5724.55,5821.76,1967293
1696539600,5821.76,5832.56,5593.47,5682.59,1035223
1696626000,5682.59,5819.91,5623.04,5740.81,1162634
1696885200,5740.81,5827.83,5635.41,5792.98,927720
1696971600,5792.98,5873.6,5792.21,5815.15,1121135
1697058000,5815.15,5922.06,5780.04,5902.22,1756914
1697144400,5902.22,5988.95,5891.32,5982.77,1697117
1697230800,5982.77,6029.67,5930.54,5951.45,1358768
1697490000,5951.45,5985.04,5846.24,5863.06,1556622
1697576400,5863.06,5871.67,5792.22,5815.62,1693959
1697662800,5815.62,5850.25,5750.98,5764.01,1573639
1697749200,5764.01,5863.44,5728.96,5818.96,2205362
1697835600,5818.96,5885.97,5784.16,5880.88,985168
1698094800,5880.88,5960.81,5790.22,5853.37,1036912
1698181200,5853.37,5933.13,5831.54,5907.52,1052201
1698267600,5907.52,6042.2,5896.7,6018.02,774763
1698354000,6018.02,6070.55,5998.21,6070.19,2132249
1698440400,6070.19,6129.48,6029.59,6081.63,1532995
1698699600,6081.63,6220.03,6071.73,6171.2,1441980
1698786000,6171.2,6253.64,6158.51,6217.06,1813522
1698872400,6217.06,6221.09,6190.33,6215.72,1732565
1698958800,6215.72,6347.88,6165.24,6303.0,1408643
1699045200,6303.0,6326.01,6174.61,6225.3,1419851
1699304400,6225.3,6390.86,6176.71,6297.35,1807289
1699390800,6297.35,6330.29,6222.76,6277.76,1478911
1699477200,6277.76,6312.84,6069.27,6099.06,1986192
1699563600,6099.06,6212.02,6063.73,6209.73,1345714
1699650000,6209.73,6265.24,6032.68,6079.95,1136074
1699909200,6079.95,6259.05,6057.49,6203.66,1176529
1699995600,6203.66,6219.86,6039.73,6086.28,1977477
1700082000,6086.28,6090.51,6008.21,6027.26,1554165
1700168400,6027.26,6059.9,5962.42,5986.55,1527993
1700254800,5986.55,6064.43,5951.92,5979.38,1324393
1700514000,5979.38,6031.82,5914.9,6031.38,1443229
1700600400,6031.38,6070.96,5999.37,6007.09,1045273
1700686800,6007.09,6052.11,5930.0,5991.75,1386905
1700773200,5991.75,6033.46,5963.85,6022.09,1439717
1700859600,6022.09,6078.25,5924.88,6073.24,1624927
1701118800,6073.24,6111.3,5979.5,5988.14,1350850
1701205200,5988.14,6072.64,5777.91,5823.14,1348340
1701291600,5823.14,5899.41,5718.58,5735.92,1464560
1701378000,5735.92,5748.79,5665.95,5674.85,1322839
1701464400,5674.85,5704.99,5605.21,5671.13,1590288
1701723600,5671.13,5792.85,5664.03,5740.98,1346890
1701810000,5740.98,5776.96,5657.68,5669.91,1957999
1701896400,5669.91,5707.18,5659.16,5696.69,1349691
1701982800,5696.69,5750.16,5581.46,5594.98,1962517
1702069200,5594.98,5633.64,5454.78,5484.61,1483548
1702328400,5484.61,5488.24,5334.15,5357.76,1422770
1702414800,5357.76,5394.11,5353.14,5362.07,1504616
1702501200,5362.07,5452.9,5278.87,5449.26,1026838
1702587600,5449.26,5493.84,5385.69,5442.13,1747726
1702674000,5442.13,5488.6,5433.49,5466.87,2118672
1702933200,5466.87,5476.91,5425.45,5440.97,1983159
1703019600,5440.97,5493.84,5271.24,5318.33,1387896
1703106000,5318.33,5384.68,5308.26,5355.28,2106012
1703192400,5355.28,5379.7,5325.13,5351.98,1833296
1703278800,5351.98,5392.93,5280.46,5310.7,2247806
1703538000,5310.7,5351.42,5257.97,5286.92,1626978
1703624400,5286.92,5333.63,5229.47,5257.22,720014
1703710800,5257.22,5294.34,5222.62,5231.33,1683372
1703797200,5231.33,5281.2,5194.78,5260.59,1761439
1703883600,5260.59,5303.33,5230.07,5239.94,1237231
1704142800,5239.94,5307.05,5212.87,5264.31,1221499
1704229200,5264.31,5277.2,5247.96,5277.02,2019901
1704315600,5277.02,5326.43,5234.44,5313.76,448997
1704402000,5313.76,5353.73,5264.43,5271.91,1490002
1704488400,5271.91,5288.63,5257.37,5257.68,2185753
1704747600,5257.68,5266.8,5202.48,5251.72,1800281
1704834000,5251.72,5311.4,5250.38,5292.98,1626867
1704920400,5292.98,5329.03,5227.34,5325.28,2050917
1705006800,5325.28,5345.28,5286.25,5298.21,1210896
1705093200,5298.21,5301.15,5217.52,5248.14,1381826
1705352400,5248.14,5323.55,5221.97,5276.48,1045161
1705438800,5276.48,5344.16,5255.57,5318.14,997576
1705525200,5318.14,5325.99,5211.16,5244.93,1410830
1705611600,5244.93,5341.11,5233.94,5311.53,1459536
1705698000,5311.53,5312.69,5268.28,5276.38,1916900
1705957200,5276.38,5283.91,5229.63,5235.2,1987390
1706043600,5235.2,5241.07,5152.28,5178.55,1734678
1706130000,5178.55,5213.9,5076.44,5139.23,1286099
1706216400,5139.23,5190.03,5097.34,5125.85,1565209
1706302800,5125.85,5143.79,5097.38,5113.36,1385518
1706562000,5113.36,5159.17,5077.69,5142.85,848367
1706648400,5142.85,5203.96,5048.21,5083.25,2156224
1706734800,5083.25,5107.69,5006.67,5039.95,1865836
1706821200,5039.95,5088.89,5016.99,5030.78,981774
1706907600,5030.78,5172.46,4989.07,5168.14,1222435
1707166800,5168.14,5198.24,5088.33,5116.08,1202005
1707253200,5116.08,5175.97,5046.65,5130.99,1936970
1707339600,5130.99,5156.13,5031.77,5067.4,1648241
1707426000,5067.4,5165.38,5057.6,5153.02,1500434
1707512400,5153.02,5189.9,5121.13,5177.85,1480951
1707771600,5177.85,5275.01,5115.75,5157.5,1184279
1707858000,5157.5,5252.36,5155.62,5192.29,2226687
1707944400,5192.29,5242.04,5179.67,5198.02,1683296
1708030800,5198.02,5296.11,5170.51,5220.45,2258251
1708117200,5220.45,5261.95,5114.99,5173.7,1481804
1708376400,5173.7,5244.49,5153.39,5231.85,1734040
1708462800,5231.85,5292.2,5216.48,5257.95,960785
1708549200,5257.95,5259.36,5205.62,5239.5,753806
1708635600,5239.5,5323.52,5208.02,5279.38,1528799
1708722000,5279.38,5371.22,5168.45,5241.58,1615811
1708981200,5241.58,5285.47,5136.84,5161.49,2065442
1709067600,5161.49,5222.33,5112.57,5204.12,1390080
1709154000,5204.12,5256.28,5164.76,5218.86,1583954
1709240400,5218.86,5288.02,5206.02,5233.25,1904515
1709326800,5233.25,5244.98,5103.54,5161.95,1160101
1709586000,5161.95,5222.37,5155.87,5195.44,1558320
1709672400,5195.44,5238.8,5190.31,5228.89,909654
1709758800,5228.89,5271.27,5177.24,5244.0,2387067
1709845200,5244.0,5384.65,5209.45,5309.28,1547346
1709931600,5309.28,5351.89,5210.06,5246.76,1240768
1710190800,5246.76,5249.03,5210.6,5243.2,429316
1710277200,5243.2,5343.65,5229.15,5315.2,1747206
1710363600,5315.2,5419.14,5294.07,5337.69,1438672
1710450000,5337.69,5359.29,5222.57,5278.2,1813302
1710536400,5278.2,5387.34,5261.81,5365.02,916915
1710795600,5365.02,5401.12,5323.59,5324.39,2195469
1710882000,5324.39,5421.9,5290.25,5387.13,1834115
1710968400,5387.13,5418.65,5319.71,5345.56,1459418
1711054800,5345.56,5499.67,5334.74,5492.77,1798703
1711141200,5492.77,5517.43,5367.89,5423.8,1445348
1711400400,5423.8,5464.07,5354.32,5394.17,1649572
1711486800,5394.17,5404.85,5336.18,5364.02,1742436
1711573200,5364.02,5460.75,5351.09,5398.22,1676666
1711659600,5398.22,5426.28,5285.34,5294.64,952268
1711746000,5294.64,5326.05,5272.72,5289.44,1739788
1712005200,5289.44,5312.35,5243.65,5262.98,1545717
1712091600,5262.98,5313.7,5242.37,5294.23,2179283
1712178000,5294.23,5299.66,5194.12,5257.63,1848885
1712264400,5257.63,5278.29,5176.2,5193.76,1666648
1712350800,5193.76,5203.5,5176.0,5178.65,1365854
1712610000,5178.65,5212.21,5159.57,5178.4,1012630
1712696400,5178.4,5259.33,5155.72,5228.2,1633543
1712782800,5228.2,5247.36,5141.41,5194.52,499197
1712869200,5194.52,5245.79,5119.38,5127.67,2121114
1712955600,5127.67,5161.92,5035.01,5088.46,1896070
1713214800,5088.46,5141.8,5073.12,5105.45,2205981
1713301200,5105.45,5131.04,5040.87,5041.63,1193290
1713387600,5041.63,5162.69,5017.24,5139.89,2170346
1713474000,5139.89,5230.67,5086.87,5217.62,1974245
1713560400,5217.62,5236.86,5179.16,5189.83,1959635
1713819600,5189.83,5332.95,5173.25,5280.53,785875
1713906000,5280.53,5333.18,5147.34,5183.52,1973474
1713992400,5183.52,5187.33,5166.88,5184.42,1684806
1714078800,5184.42,5223.37,5137.53,5190.11,1562146
1714165200,5190.11,5238.67,5145.64,5182.13,705243
1714424400,5182.13,5183.34,5014.99,5071.1,1362219
1714510800,5071.1,5083.77,4981.81,5033.01,1934623
1714597200,5033.01,5113.91,5023.36,5082.67,1534586
1714683600,5082.67,5167.95,5008.68,5106.81,1281359
1714770000,5106.81,5136.96,5102.46,5128.73,1393732
1715029200,5128.73,5145.8,5032.47,5075.89,1355981
1715115600,5075.89,5138.83,5053.9,5101.45,1463764
1715202000,5101.45,5154.68,4972.22,5029.32,1419523
1715288400,5029.32,5169.94,4968.54,5140.85,1695636
1715374800,5140.85,5173.31,5117.68,5156.08,1318478
1715634000,5156.08,5232.42,5091.54,5221.56,1454990
1715720400,5221.56,5287.46,5059.96,5078.58,764309
1715806800,5078.58,5105.24,5014.45,5045.61,1248079
1715893200,5045.61,5128.19,5013.61,5111.12,1255568
1715979600,5111.12,5131.08,5037.21,5044.99,1707501
1716238800,5044.99,5079.57,4942.97,4954.33,2288367
1716325200,4954.33,5032.36,4851.33,4977.1,2243763
1716411600,4977.1,5038.07,4944.66,4996.31,1841798
1716498000,4996.31,5121.9,4979.93,5115.34,1827926
1716584400,5115.34,5130.45,5007.01,5040.26,1271140
1716843600,5040.26,5088.45,4933.44,4969.88,1656179
1716930000,4969.88,4975.07,4954.41,4972.55,1800299
1717016400,4972.55,5068.1,4963.19,4999.69,1653361
1717102800,4999.69,5035.57,4926.82,4973.82,311692
1717189200,4973.82,5055.99,4962.26,5019.59,1533904
1717448400,5019.59,5064.5,4942.56,4950.95,2550393
1717534800,4950.95,4964.24,4875.0,4884.35,1392941
1717621200,4884.35,5012.98,4882.89,4945.78,1665837
1717707600,4945.78,4997.23,4927.26,4929.05,1774185
1717794000,4929.05,4965.74,4917.37,4919.52,1162301
1718053200,4919.52,5088.55,4913.91,5023.96,1357823
1718139600,5023.96,5093.27,4963.43,4974.57,1334643
1718226000,4974.57,4985.66,4926.78,4926.91,1403464
1718312400,4926.91,4976.52,4884.77,4891.81,1424835
1718398800,4891.81,4916.93,4801.93,4825.29,1198770
1718658000,4825.29,4864.54,4812.66,4860.95,1639393
1718744400,4860.95,4869.45,4836.36,4838.56,1763006
1718830800,4838.56,4996.3,4796.67,4967.71,2388061
1718917200,4967.71,4990.48,4958.16,4962.26,1477449
1719003600,4962.26,4978.1,4961.39,4977.13,2006760
1719262800,4977.13,5074.39,4924.95,5071.11,1873931
1719349200,5071.11,5147.93,5064.14,5138.84,1819545
1719435600,5138.84,5140.79,5047.46,5085.5,1865573
1719522000,5085.5,5118.5,5074.21,5098.45,1192343
1719608400,5098.45,5168.08,5091.27,5153.42,1514075
1719867600,5153.42,5182.98,5118.02,5180.9,1080307
1719954000,5180.9,5250.77,5172.65,5239.88,1145868
1720040400,5239.88,5311.08,5221.19,5294.71,810721
1720126800,5294.71,5420.85,5254.01,5400.83,1303191
1720213200,5400.83,5401.11,5314.71,5334.21,1025383
1720472400,5334.21,5405.63,5268.8,5375.3,1636106
1720558800,5375.3,5413.91,5285.06,5343.9,1218936
1720645200,5343.9,5360.96,5291.77,5309.41,2006330
1720731600,5309.41,5383.55,5289.59,5372.41,1317373
1720818000,5372.41,5391.31,5239.35,5287.43,1221398
1721077200,5287.43,5311.84,5202.37,5248.22,1719857
1721163600,5248.22,5295.89,5129.54,5186.58,1534331
1721250000,5186.58,5215.83,5154.23,5185.18,1534111
1721336400,5185.18,5217.17,5085.46,5101.26,1300995
1721422800,5101.26,5135.38,5052.89,5126.98,1460394
1721682000,5126.98,5225.67,5082.2,5187.8,1362226
1721768400,5187.8,5292.27,5181.14,5204.81,1257869
1721854800,5204.81,5253.29,5175.51,5212.75,1328746
1721941200,5212.75,5247.33,5159.89,5197.53,1426515
1722027600,5197.53,5223.62,5172.08,5213.55,2393973
1722286800,5213.55,5243.46,5135.23,5152.66,1282489
1722373200,5152.66,5167.01,5064.0,5122.97,2485777
1722459600,5122.97,5192.43,5066.74,5119.49,1505741
1722546000,5119.49,5156.62,5093.41,5097.24,1410211
1722632400,5097.24,5128.26,5021.08,5049.25,1159285
1722891600,5049.25,5090.57,4995.29,5019.12,1333190
1722978000,5019.12,5027.04,4949.48,4977.75,1524464
1723064400,4977.75,5053.27,4911.36,5033.29,1494164
1723150800,5033.29,5088.55,5007.1,5033.09,1479605
1723237200,5033.09,5050.34,4974.36,5006.16,1788985
1723496400,5006.16,5007.4,4897.72,4978.2,981555
1723582800,4978.2,4984.26,4928.87,4983.17,1745666
1723669200,4983.17,5006.1,4942.36,4996.35,1527975
1723755600,4996.35,5001.91,4969.37,4992.04,1515232
1723842000,4992.04,5033.51,4968.22,5007.2,1404731
1724101200,5007.2,5034.76,4988.7,5012.12,1307487
1724187600,5012.12,5024.49,4939.86,4956.22,1856452
1724274000,4956.22,4994.02,4920.95,4991.91,977793
1724360400,4991.91,5019.83,4979.51,4999.67,1398659
1724446800,4999.67,5097.49,4961.81,5032.05,2101717
1724706000,5032.05,5050.7,5025.16,5042.71,1858032
1724792400,5042.71,5061.9,4979.85,4992.99,930523
1724878800,4992.99,5036.21,4992.6,5021.04,1301482
1724965200,5021.04,5136.62,5015.92,5118.52,1822523
1725051600,5118.52,5154.17,5118.44,5118.75,1602438
1725310800,5118.75,5141.61,5096.91,5119.37,1856273
1725397200,5119.37,5214.22,5068.83,5178.59,969267
1725483600,5178.59,5202.15,5132.01,5134.22,2252813
1725570000,5134.22,5277.15,5121.05,5224.34,1379539
1725656400,5224.34,5345.2,5192.37,5317.69,1174986
1725915600,5317.69,5477.13,5316.68,5437.53,1115297
1726002000,5437.53,5446.58,5353.12,5384.99,1774438
1726088400,5384.99,5418.81,5362.34,5416.81,1950263
1726174800,5416.81,5524.07,5393.46,5482.88,1857166
1726261200,5482.88,5496.87,5417.82,5461.33,1764236
1726520400,5461.33,5522.07,5427.75,5470.33,2193611
1726606800,5470.33,5505.85,5376.77,5448.09,1242388
1726693200,5448.09,5584.72,5442.64,5549.26,1361170
1726779600,5549.26,5621.57,5490.57,5579.57,1439928
1726866000,5579.57,5633.7,5536.94,5601.32,1388722
1727125200,5601.32,5739.9,5591.03,5685.95,949359
1727211600,5685.95,5715.6,5592.06,5658.22,2168908
1727298000,5658.22,5713.88,5585.26,5707.79,820652
1727384400,5707.79,5748.19,5688.44,5720.64,1209243
1727470800,5720.64,5741.06,5588.05,5673.07,1791691
1727730000,5673.07,5677.22,5655.3,5671.85,1623700
1727816400,5671.85,5729.6,5567.07,5583.86,1722754
1727902800,5583.86,5624.68,5520.19,5557.32,1209985
1727989200,5557.32,5647.63,5489.68,5621.22,1835169
1728075600,5621.22,5641.7,5526.71,5561.01,1470691
1728334800,5561.01,5566.89,5522.97,5540.2,2152053
1728421200,5540.2,5587.82,5522.27,5569.13,1825197
1728507600,5569.13,5636.09,5526.43,5625.4,1117058
1728594000,5625.4,5656.05,5610.21,5644.28,1292246
1728680400,5644.28,5685.03,5571.92,5600.84,992610
1728939600,5600.84,5614.29,5583.78,5613.64,1918791
1729026000,5613.64,5637.24,5581.88,5634.49,1880232
1729112400,5634.49,5661.54,5608.85,5650.98,2097393
1729198800,5650.98,5702.77,5400.04,5459.88,984037
1729285200,5459.88,5478.13,5387.44,5399.28,1577970
1729544400,5399.28,5501.12,5394.86,5480.7,1439294
1729630800,5480.7,5533.89,5454.23,5504.59,2199540
1729717200,5504.59,5535.97,5415.69,5504.91,1576510
1729803600,5504.91,5554.4,5445.64,5482.32,1627792
1729890000,5482.32,5532.57,5449.62,5521.3,1957269
1730149200,5521.3,5540.41,5407.61,5449.49,1121745
1730235600,5449.49,5479.55,5391.25,5425.98,1793155
1730322000,5425.98,5455.76,5285.79,5316.19,1765953
1730408400,5316.19,5476.79,5313.66,5394.51,2147040
1730494800,5394.51,5455.61,5353.39,5397.05,1614061
