time,open,high,low,close,volume
1754404800,18545.33,18547.79,18521.33,18537.04,3427
1754405100,18537.04,18546.54,18527.57,18530.2,3680
1754405400,18530.2,18559.1,18503.91,18547.79,3460
1754405700,18547.79,18580.19,18535.99,18563.52,2234
1754406000,18563.52,18573.92,18557.45,18558.25,1403
1754406300,18558.25,18560.25,18540.92,18545.98,2111
1754406600,18545.98,18547.85,18507.1,18521.89,2174
1754406900,18521.89,18525.16,18494.92,18511.99,2141
1754407200,18511.99,18540.7,18495.65,18505.66,2742
1754407500,18505.66,18515.25,18497.68,18500.83,3245
1754407800,18500.83,18518.67,18497.91,18505.7,3332
1754408100,18505.7,18514.38,18484.6,18498.21,1282
1754408400,18498.21,18517.67,18480.93,18483.26,2861
1754408700,18483.26,18487.66,18459.88,18487.56,2563
1754409000,18487.56,18512.11,18479.79,18511.84,2280
1754409300,18511.84,18543.54,18505.03,18513.06,2915
1754409600,18513.06,18519.87,18486.56,18487.83,2876
1754409900,18487.83,18494.79,18486.76,18489.72,2529
1754410200,18489.72,18507.97,18488.53,18507.46,1354
1754410500,18507.46,18524.23,18497.14,18522.55,3605
1754410800,18522.55,18538.43,18521.66,18538.39,1328
1754411100,18538.39,18540.13,18482.04,18499.26,3097
1754411400,18499.26,18502.36,18487.64,18493.74,2901
1754411700,18493.74,18508.83,18484.71,18507.2,3208
1754412000,18507.2,18526.78,18497.46,18505.04,1973
1754412300,18505.04,18526.43,18467.66,18488.12,3712
1754412600,18488.12,18533.85,18464.21,18518.02,789
1754412900,18518.02,18546.86,18501.0,18530.79,3067
1754413200,18530.79,18557.15,18511.65,18546.57,1083
1754413500,18546.57,18556.88,18519.95,18543.31,2908
1754413800,18543.31,18556.0,18525.62,18526.18,3073
1754414100,18526.18,18529.36,18484.89,18492.34,3245
1754414400,18492.34,18503.43,18447.82,18464.42,3766
1754414700,18464.42,18491.43,18463.3,18490.1,1490
1754415000,18490.1,18499.54,18482.45,18489.41,3158
1754415300,18489.41,18507.83,18471.15,18486.9,1980
1754415600,18486.9,18518.28,18478.94,18515.23,197
1754415900,18515.23,18548.26,18507.22,18539.95,3376
1754416200,18539.95,18561.51,18524.39,18540.99,1627
1754416500,18540.99,18548.8,18529.33,18534.75,2099
1754416800,18534.75,18540.55,18499.56,18528.49,2748
1754417100,18528.49,18545.49,18507.78,18538.22,2963
1754417400,18538.22,18546.23,18529.09,18539.51,931
1754417700,18539.51,18543.72,18523.63,18527.59,2613
1754418000,18527.59,18534.35,18497.37,18502.74,2009
1754418300,18502.74,18508.55,18497.31,18504.53,2134
1754418600,18504.53,18515.71,18502.2,18515.45,1891
1754418900,18515.45,18535.69,18506.57,18534.51,3455
1754419200,18534.51,18543.06,18502.22,18511.36,2085
1754419500,18511.36,18515.76,18505.79,18505.83,2904
1754419800,18505.83,18523.69,18499.97,18515.62,712
1754420100,18515.62,18520.88,18506.96,18507.12,3543
1754420400,18507.12,18510.01,18492.47,18502.3,1462
1754420700,18502.3,18540.86,18498.97,18524.63,842
1754421000,18524.63,18536.45,18508.67,18519.59,672
1754421300,18519.59,18530.92,18513.38,18526.85,3369
1754421600,18526.85,18551.03,18520.0,18540.27,1821
1754421900,18540.27,18543.8,18522.86,18528.76,1949
1754422200,18528.76,18546.09,18506.56,18545.55,1776
1754422500,18545.55,18571.56,18534.32,18536.9,2012
1754422800,18536.9,18570.8,18519.49,18543.9,2173
1754423100,18543.9,18553.2,18518.36,18527.75,1493
1754423400,18527.75,18563.21,18523.41,18540.69,2412
1754423700,18540.69,18545.18,18533.29,18538.32,2597
1754487000,18538.32,18540.08,18515.76,18525.07,1137
1754487300,18525.07,18556.42,18517.02,18536.71,2148
1754487600,18536.71,18539.0,18524.0,18538.3,3221
1754487900,18538.3,18560.02,18530.3,18548.42,1950
1754488200,18548.42,18555.76,18515.86,18545.64,2144
1754488500,18545.64,18577.21,18544.14,18560.1,2698
1754488800,18560.1,18584.99,18546.08,18566.66,2739
1754489100,18566.66,18578.95,18557.36,18573.78,3309
1754489400,18573.78,18593.15,18561.6,18581.6,4257
1754489700,18581.6,18599.89,18566.7,18571.31,1526
1754490000,18571.31,18577.0,18560.11,18570.79,1250
1754490300,18570.79,18616.59,18557.24,18601.44,2476
1754490600,18601.44,18609.44,18591.05,18608.35,3300
1754490900,18608.35,18617.96,18582.28,18589.87,3399
1754491200,18589.87,18607.57,18585.44,18597.27,3212
1754491500,18597.27,18605.72,18578.98,18585.47,3380
1754491800,18585.47,18594.16,18576.92,18578.64,3454
1754492100,18578.64,18581.64,18575.29,18577.12,2232
1754492400,18577.12,18590.37,18575.73,18585.5,2288
1754492700,18585.5,18585.88,18569.36,18572.63,975
1754493000,18572.63,18579.15,18571.12,18576.43,1569
1754493300,18576.43,18584.2,18555.37,18565.64,3375
1754493600,18565.64,18569.61,18524.56,18558.94,2979
1754493900,18558.94,18580.24,18547.55,18561.73,2071
1754494200,18561.73,18577.52,18526.59,18542.5,3423
1754494500,18542.5,18569.54,18522.5,18556.44,2365
1754494800,18556.44,18586.16,18554.91,18579.44,2275
1754495100,18579.44,18588.11,18572.79,18573.95,4
1754495400,18573.95,18591.23,18540.95,18591.03,2510
1754495700,18591.03,18595.92,18583.18,18594.62,3196
1754496000,18594.62,18623.98,18569.8,18604.46,1803
1754496300,18604.46,18640.88,18598.43,18619.13,1978
1754496600,18619.13,18637.67,18610.08,18616.53,2258
1754496900,18616.53,18633.18,18616.11,18631.69,3389
1754497200,18631.69,18659.03,18623.42,18653.12,2811
1754497500,18653.12,18679.89,18634.2,18670.74,3544
1754497800,18670.74,18695.52,18656.38,18664.7,3127
1754498100,18664.7,18682.37,18641.73,18668.32,3098
1754498400,18668.32,18704.89,18658.72,18685.18,2431
1754498700,18685.18,18692.88,18668.67,18677.2,1782
1754499000,18677.2,18679.13,18641.47,18653.03,1423
1754499300,18653.03,18669.71,18636.87,18645.98,661
1754499600,18645.98,18655.48,18629.93,18630.37,1688
1754499900,18630.37,18644.88,18603.67,18619.61,3744
1754500200,18619.61,18626.39,18600.62,18612.83,1725
1754500500,18612.83,18654.48,18601.57,18652.79,2965
1754500800,18652.79,18664.15,18631.13,18641.27,2023
1754501100,18641.27,18682.96,18636.36,18663.84,1051
1754501400,18663.84,18679.53,18656.47,18673.67,2283
1754501700,18673.67,18697.65,18668.73,18689.48,3079
1754502000,18689.48,18693.6,18672.96,18681.97,3015
1754502300,18681.97,18690.0,18668.77,18688.34,2437
1754502600,18688.34,18705.73,18681.1,18696.48,3141
1754502900,18696.48,18701.74,18663.99,18676.39,2704
1754503200,18676.39,18684.98,18649.3,18661.41,3432
1754503500,18661.41,18673.87,18623.82,18633.77,3334
1754503800,18633.77,18649.58,18619.44,18626.48,1313
1754504100,18626.48,18638.32,18585.78,18591.54,5433
1754504400,18591.54,18597.76,18567.58,18569.57,2662
1754504700,18569.57,18593.2,18568.29,18580.87,4098
1754505000,18580.87,18609.03,18566.31,18594.75,1687
1754505300,18594.75,18632.53,18592.66,18622.34,2300
1754505600,18622.34,18622.99,18590.69,18608.24,3046
1754505900,18608.24,18616.1,18604.76,18606.89,2801
1754506200,18606.89,18628.65,18599.54,18604.86,2766
1754506500,18604.86,18665.09,18591.03,18637.89,3010
1754506800,18637.89,18650.24,18633.52,18645.21,1752
1754507100,18645.21,18655.45,18618.48,18633.3,4047
1754507400,18633.3,18633.35,18561.25,18585.75,1215
1754507700,18585.75,18589.08,18546.08,18582.5,2580
1754508000,18582.5,18600.41,18561.77,18567.59,1775
1754508300,18567.59,18583.82,18547.38,18560.9,2913
1754508600,18560.9,18586.53,18559.9,18580.16,2173
1754508900,18580.16,18587.21,18541.77,18563.05,1908
1754509200,18563.05,18563.97,18524.12,18541.5,2345
1754509500,18541.5,18547.12,18521.64,18526.81,4252
1754509800,18526.81,18541.42,18506.09,18510.74,5139
1754510100,18510.74,18526.3,18494.52,18514.4,3854
1754573400,18514.4,18523.44,18512.13,18512.91,3982
1754573700,18512.91,18515.34,18489.14,18503.0,3460
1754574000,18503.0,18520.91,18475.21,18487.01,2978
1754574300,18487.01,18512.24,18485.93,18500.29,3145
1754574600,18500.29,18502.9,18489.11,18491.04,1977
1754574900,18491.04,18510.47,18487.27,18488.11,3255
1754575200,18488.11,18507.24,18479.44,18492.58,814
1754575500,18492.58,18500.61,18482.56,18499.47,3117
1754575800,18499.47,18522.28,18470.82,18491.85,3771
1754576100,18491.85,18513.56,18477.67,18508.15,1359
1754576400,18508.15,18510.84,18469.48,18472.66,3307
1754576700,18472.66,18483.52,18453.86,18476.46,2626
1754577000,18476.46,18495.87,18446.22,18483.26,3546
1754577300,18483.26,18484.23,18450.62,18453.02,4401
1754577600,18453.02,18463.43,18443.54,18462.44,1671
1754577900,18462.44,18465.19,18429.71,18439.58,3582
1754578200,18439.58,18448.9,18419.81,18422.04,1744
1754578500,18422.04,18445.83,18417.88,18424.21,2477
1754578800,18424.21,18427.32,18408.87,18415.34,3386
1754579100,18415.34,18422.75,18409.09,18416.84,834
1754579400,18416.84,18448.09,18412.19,18444.12,3885
1754579700,18444.12,18448.3,18429.61,18432.28,1719
1754580000,18432.28,18470.85,18427.29,18450.63,2792
1754580300,18450.63,18460.76,18433.32,18454.53,3762
1754580600,18454.53,18464.6,18440.04,18455.59,3405
1754580900,18455.59,18470.05,18447.41,18460.51,2782
1754581200,18460.51,18477.11,18439.85,18459.99,1371
1754581500,18459.99,18475.06,18452.72,18473.24,1863
1754581800,18473.24,18486.15,18454.94,18484.94,2134
1754582100,18484.94,18509.82,18457.73,18467.37,2830
1754582400,18467.37,18474.77,18435.32,18442.42,1354
1754582700,18442.42,18465.43,18441.36,18448.81,2035
1754583000,18448.81,18471.27,18445.95,18458.69,2918
1754583300,18458.69,18463.77,18440.08,18449.51,3364
1754583600,18449.51,18460.74,18439.95,18452.57,2883
1754583900,18452.57,18466.08,18451.91,18458.39,2981
1754584200,18458.39,18470.27,18428.73,18436.99,4041
1754584500,18436.99,18445.63,18420.03,18445.25,3381
1754584800,18445.25,18477.96,18442.75,18468.59,3232
1754585100,18468.59,18505.64,18450.13,18493.17,4005
1754585400,18493.17,18507.23,18471.24,18485.77,2781
1754585700,18485.77,18500.59,18445.9,18447.26,3054
1754586000,18447.26,18472.77,18438.4,18472.6,1754
1754586300,18472.6,18485.06,18469.61,18484.38,1822
1754586600,18484.38,18492.62,18467.29,18469.14,2770
1754586900,18469.14,18500.58,18468.1,18493.2,3573
1754587200,18493.2,18502.4,18461.73,18468.32,3301
1754587500,18468.32,18486.37,18451.9,18469.17,2703
1754587800,18469.17,18500.15,18463.9,18476.97,2422
1754588100,18476.97,18506.41,18471.58,18493.86,1615
1754588400,18493.86,18501.57,18481.09,18490.05,3044
1754588700,18490.05,18520.31,18489.05,18489.88,2906
1754589000,18489.88,18506.98,18463.15,18467.15,2489
1754589300,18467.15,18478.48,18445.52,18457.4,1781
1754589600,18457.4,18471.1,18414.58,18417.12,588
1754589900,18417.12,18465.31,18408.93,18434.51,1066
1754590200,18434.51,18434.95,18383.46,18409.52,1664
1754590500,18409.52,18439.88,18397.48,18429.68,2544
1754590800,18429.68,18447.74,18387.49,18397.92,1106
1754591100,18397.92,18402.54,18383.92,18394.11,2767
1754591400,18394.11,18422.36,18384.86,18418.87,3304
1754591700,18418.87,18443.62,18415.89,18434.74,1678
1754592000,18434.74,18443.57,18403.93,18409.41,3782
1754592300,18409.41,18470.63,18393.67,18438.74,2277
1754592600,18438.74,18468.97,18429.08,18468.19,1694
1754592900,18468.19,18505.29,18452.95,18489.16,3295
1754593200,18489.16,18509.61,18472.57,18481.35,1664
1754593500,18481.35,18482.61,18452.62,18467.46,2493
1754593800,18467.46,18477.05,18460.32,18475.57,2586
1754594100,18475.57,18506.25,18445.31,18455.09,3287
1754594400,18455.09,18471.64,18453.04,18463.85,3101
1754594700,18463.85,18489.68,18456.34,18484.54,2262
1754595000,18484.54,18489.69,18463.37,18466.33,1867
1754595300,18466.33,18494.72,18458.77,18471.18,1102
1754595600,18471.18,18483.99,18446.23,18458.99,3434
1754595900,18458.99,18481.14,18441.61,18477.47,2884
1754596200,18477.47,18477.75,18440.27,18461.56,2732
1754596500,18461.56,18462.91,18415.99,18429.38,4053
1754659800,18429.38,18441.56,18428.78,18433.64,2239
1754660100,18433.64,18449.58,18414.16,18415.88,1765
1754660400,18415.88,18421.78,18397.22,18409.61,1774
1754660700,18409.61,18426.6,18384.37,18413.4,3383
1754661000,18413.4,18446.0,18399.13,18438.49,967
1754661300,18438.49,18447.63,18428.0,18432.04,1188
1754661600,18432.04,18452.78,18427.32,18434.47,2760
1754661900,18434.47,18462.57,18424.5,18439.35,2346
1754662200,18439.35,18451.62,18434.02,18445.43,3606
1754662500,18445.43,18447.98,18390.84,18417.63,2697
1754662800,18417.63,18431.0,18402.82,18413.92,2644
1754663100,18413.92,18415.02,18371.71,18373.89,2939
1754663400,18373.89,18418.17,18359.93,18398.61,2518
1754663700,18398.61,18420.88,18386.86,18412.09,2793
1754664000,18412.09,18421.99,18409.23,18412.71,2746
1754664300,18412.71,18417.31,18380.5,18384.64,2161
1754664600,18384.64,18402.26,18352.96,18362.66,2286
1754664900,18362.66,18396.41,18357.89,18376.47,3763
1754665200,18376.47,18391.7,18372.24,18387.7,3621
1754665500,18387.7,18411.63,18376.77,18404.66,2058
1754665800,18404.66,18421.82,18384.59,18403.23,1694
1754666100,18403.23,18415.39,18401.73,18409.7,3046
1754666400,18409.7,18449.13,18400.56,18435.55,1951
1754666700,18435.55,18480.36,18432.97,18458.5,773
1754667000,18458.5,18460.18,18453.23,18457.46,3113
1754667300,18457.46,18460.25,18428.64,18436.47,2154
1754667600,18436.47,18446.88,18434.25,18445.9,1734
1754667900,18445.9,18452.09,18410.11,18424.66,2856
1754668200,18424.66,18432.26,18404.59,18417.75,3179
1754668500,18417.75,18424.97,18416.24,18417.1,3669
1754668800,18417.1,18419.31,18395.08,18401.11,2926
1754669100,18401.11,18408.79,18379.73,18388.46,4015
1754669400,18388.46,18391.56,18359.75,18373.89,2301
1754669700,18373.89,18395.57,18371.8,18384.75,4231
1754670000,18384.75,18390.45,18373.47,18385.95,3521
1754670300,18385.95,18386.15,18365.33,18371.64,2536
1754670600,18371.64,18374.57,18336.05,18350.65,2005
1754670900,18350.65,18352.14,18331.69,18346.55,2466
1754671200,18346.55,18355.15,18322.2,18339.21,2003
1754671500,18339.21,18370.56,18325.34,18331.19,2371
1754671800,18331.19,18355.95,18329.3,18347.47,2387
1754672100,18347.47,18382.79,18325.24,18374.36,4418
1754672400,18374.36,18398.62,18361.18,18393.82,1856
1754672700,18393.82,18398.96,18354.09,18364.49,2428
1754673000,18364.49,18370.32,18344.27,18350.26,2750
1754673300,18350.26,18378.99,18343.69,18361.64,3598
1754673600,18361.64,18380.13,18352.86,18378.39,2497
1754673900,18378.39,18383.45,18365.99,18372.73,3256
1754674200,18372.73,18393.09,18372.01,18376.41,2825
1754674500,18376.41,18394.34,18375.96,18389.58,2488
1754674800,18389.58,18419.48,18389.22,18408.95,2769
1754675100,18408.95,18415.64,18408.79,18411.39,2204
1754675400,18411.39,18433.51,18407.19,18423.47,3029
1754675700,18423.47,18441.73,18413.91,18430.84,2220
1754676000,18430.84,18445.97,18430.01,18436.96,3978
1754676300,18436.96,18467.71,18434.03,18449.74,3285
1754676600,18449.74,18471.55,18446.4,18467.08,2359
1754676900,18467.08,18482.47,18464.38,18470.05,3500
1754677200,18470.05,18485.08,18462.04,18474.75,3237
1754677500,18474.75,18480.74,18462.29,18469.38,1538
1754677800,18469.38,18480.77,18444.67,18452.54,2941
1754678100,18452.54,18463.02,18432.54,18440.74,1758
1754678400,18440.74,18449.34,18420.34,18421.86,1719
1754678700,18421.86,18431.8,18410.55,18415.07,2540
1754679000,18415.07,18434.4,18412.46,18430.79,3639
1754679300,18430.79,18443.45,18427.89,18429.15,1741
1754679600,18429.15,18460.82,18421.51,18440.72,2284
1754679900,18440.72,18459.45,18397.92,18419.01,3161
1754680200,18419.01,18460.27,18413.17,18444.6,2400
1754680500,18444.6,18456.08,18425.57,18441.96,1544
1754680800,18441.96,18455.27,18424.44,18448.46,1750
1754681100,18448.46,18479.15,18447.67,18459.44,3703
1754681400,18459.44,18459.56,18435.07,18438.88,2107
1754681700,18438.88,18468.89,18418.84,18436.08,1098
1754682000,18436.08,18448.08,18418.61,18437.96,1723
1754682300,18437.96,18438.27,18412.75,18431.43,3026
1754682600,18431.43,18440.12,18411.54,18436.71,3742
1754682900,18436.71,18452.72,18427.63,18434.42,3409
1754919000,18434.42,18441.16,18412.31,18417.37,2515
1754919300,18417.37,18435.71,18411.4,18424.14,3657
1754919600,18424.14,18429.57,18418.27,18420.29,2410
1754919900,18420.29,18446.48,18417.69,18438.99,4606
1754920200,18438.99,18439.94,18435.91,18436.55,2206
1754920500,18436.55,18451.41,18417.44,18432.87,615
1754920800,18432.87,18443.81,18427.73,18437.17,2373
1754921100,18437.17,18448.91,18429.66,18432.14,2223
1754921400,18432.14,18432.61,18397.97,18414.39,2852
1754921700,18414.39,18444.1,18409.3,18441.64,2408
1754922000,18441.64,18453.46,18407.66,18427.61,2983
1754922300,18427.61,18430.21,18406.44,18421.58,1190
1754922600,18421.58,18433.46,18386.59,18405.58,4485
1754922900,18405.58,18408.74,18388.95,18408.46,882
1754923200,18408.46,18408.87,18399.9,18401.71,1448
1754923500,18401.71,18405.07,18394.85,18398.58,4133
1754923800,18398.58,18401.21,18371.42,18378.51,1811
1754924100,18378.51,18398.74,18362.09,18380.2,2658
1754924400,18380.2,18401.87,18360.83,18399.55,1732
1754924700,18399.55,18424.97,18378.52,18386.87,3742
1754925000,18386.87,18390.58,18386.08,18387.31,3615
1754925300,18387.31,18397.43,18363.39,18397.26,2956
1754925600,18397.26,18431.43,18396.39,18412.0,897
1754925900,18412.0,18425.2,18393.97,18399.63,3084
1754926200,18399.63,18407.88,18394.93,18402.59,2399
1754926500,18402.59,18426.46,18385.3,18410.89,3791
1754926800,18410.89,18424.47,18377.87,18397.07,3285
1754927100,18397.07,18407.9,18374.26,18391.94,3214
1754927400,18391.94,18417.42,18382.32,18397.34,2060
1754927700,18397.34,18400.32,18360.53,18384.56,2399
1754928000,18384.56,18389.02,18358.3,18369.46,232
1754928300,18369.46,18391.57,18358.24,18377.99,1763
