time,open,high,low,close,volume
1702674000,15930.81,16286.51,15693.76,16174.77,1473807
1702933200,16174.77,16653.9,16099.9,16611.37,1255409
1703019600,16611.37,16948.97,16565.06,16900.77,1978761
1703106000,16900.77,16941.44,16786.39,16938.76,1011718
1703192400,16938.76,17287.49,16819.4,17142.49,1996187
1703278800,17142.49,17447.74,17048.6,17427.37,1540601
1703538000,17427.37,17741.96,17372.18,17678.25,1453024
1703624400,17678.25,18087.82,17543.06,17860.63,2119307
1703710800,17860.63,18040.1,17638.95,17956.93,1166357
1703797200,17956.93,17968.35,17738.26,17877.23,1277938
1703883600,17877.23,17990.47,17851.17,17906.48,1649824
1704142800,17906.48,18109.15,17759.94,17991.78,1810183
1704229200,17991.78,18178.01,17837.56,18084.87,1237376
1704315600,18084.87,18148.01,17849.81,18017.12,1340340
1704402000,18017.12,18359.86,17927.58,18310.89,1790166
1704488400,18310.89,18414.08,18293.6,18328.52,1995384
1704747600,18328.52,18431.91,18231.2,18402.83,948298
1704834000,18402.83,18699.65,18264.51,18537.97,1066097
1704920400,18537.97,18562.51,18280.21,18369.54,1495198
1705006800,18369.54,18403.83,18106.71,18175.02,1680580
1705093200,18175.02,18274.53,17884.68,18066.89,1243329
1705352400,18066.89,18218.32,18011.32,18056.1,1744247
1705438800,18056.1,18617.92,17851.45,18381.14,1188884
1705525200,18381.14,18500.91,18299.84,18439.56,1706136
1705611600,18439.56,18446.19,18257.07,18421.14,1787436
1705698000,18421.14,18559.46,18204.72,18491.03,1508090
1705957200,18491.03,18563.43,18311.89,18365.94,1761134
1706043600,18365.94,18458.86,18337.97,18353.73,1980079
1706130000,18353.73,18520.97,18233.28,18424.57,1730761
1706216400,18424.57,18792.97,18349.89,18617.65,1477397
1706302800,18617.65,18776.6,18484.33,18679.79,1273517
1706562000,18679.79,18728.96,18508.2,18522.03,1521992
1706648400,18522.03,19021.91,18470.66,18907.35,1543117
1706734800,18907.35,19166.37,18732.32,19040.22,1606016
1706821200,19040.22,19198.81,18959.23,19124.69,901652
1706907600,19124.69,19365.44,18864.17,19351.58,1351669
1707166800,19351.58,19364.46,18881.84,18906.72,1630302
1707253200,18906.72,19019.07,18703.75,18955.52,1436796
1707339600,18955.52,19035.17,18887.67,18896.14,1385171
1707426000,18896.14,18997.26,18390.11,18489.33,1402377
1707512400,18489.33,18824.12,18422.36,18820.65,677535
1707771600,18820.65,19137.96,18754.56,19072.62,1078424
1707858000,19072.62,19174.21,19068.93,19071.05,1590746
1707944400,19071.05,19158.14,18885.98,18920.17,1430801
1708030800,18920.17,19032.81,18873.65,18952.2,1797585
1708117200,18952.2,19294.16,18874.03,19245.65,1551832
1708376400,19245.65,19479.31,19109.76,19443.08,1429655
1708462800,19443.08,19679.06,19141.17,19247.98,1603589
1708549200,19247.98,19292.86,18978.38,19119.96,1905864
1708635600,19119.96,19485.57,19066.65,19338.43,2060411
1708722000,19338.43,19717.21,19127.6,19515.53,1867386
1708981200,19515.53,19831.72,19393.63,19796.81,1550852
1709067600,19796.81,20142.69,19788.84,20113.59,1045767
1709154000,20113.59,20674.52,19978.97,20566.5,1152811
1709240400,20566.5,20602.37,20506.57,20592.45,2113995
1709326800,20592.45,21012.2,20566.8,20819.34,1435115
1709586000,20819.34,21015.52,20638.04,20996.51,1560269
1709672400,20996.51,21577.28,20835.8,21447.69,1866024
1709758800,21447.69,21629.9,21199.93,21287.61,1654956
1709845200,21287.61,21877.24,21250.79,21674.34,1009998
1709931600,21674.34,21890.32,21667.38,21866.44,1797623
1710190800,21866.44,22156.72,21828.16,21946.5,1274904
1710277200,21946.5,21960.25,21762.31,21957.46,1354429
1710363600,21957.46,22050.7,21735.64,21841.75,736888
1710450000,21841.75,21955.28,21816.02,21881.51,1205634
1710536400,21881.51,22211.14,21842.82,22106.63,1755665
1710795600,22106.63,22166.57,22010.58,22089.57,1031317
1710882000,22089.57,22189.04,21920.38,21978.68,493843
1710968400,21978.68,22054.42,21955.37,22054.31,1660886
1711054800,22054.31,22087.9,21603.8,21708.02,1264623
1711141200,21708.02,22083.67,21557.2,22037.55,1491140
1711400400,22037.55,22090.03,21770.07,21973.93,1371325
1711486800,21973.93,22216.7,21865.15,22014.57,1828706
1711573200,22014.57,22118.09,21748.17,21802.44,1711534
1711659600,21802.44,21950.32,21473.48,21560.44,1609472
1711746000,21560.44,21664.49,21335.29,21457.83,1905909
1712005200,21457.83,21480.61,20945.43,21256.11,1508872
1712091600,21256.11,21390.95,21188.9,21371.34,2179437
1712178000,21371.34,21835.17,21298.24,21741.15,2236206
1712264400,21741.15,21874.04,21600.16,21859.78,1832658
1712350800,21859.78,21972.15,21357.88,21583.29,1285766
1712610000,21583.29,21671.0,21311.78,21581.87,1021739
1712696400,21581.87,21683.85,21543.2,21632.2,1028097
1712782800,21632.2,21658.24,21416.77,21453.72,782344
1712869200,21453.72,21601.98,21448.52,21482.67,1330572
1712955600,21482.67,21514.65,21395.72,21462.15,1507242
1713214800,21462.15,21795.26,20881.84,21077.76,1616381
1713301200,21077.76,21215.47,20453.28,20700.85,1360019
1713387600,20700.85,20746.83,20575.45,20661.83,1298817
1713474000,20661.83,20963.58,20617.73,20690.69,1728627
1713560400,20690.69,20813.75,20054.81,20306.86,490653
1713819600,20306.86,20492.06,20175.06,20265.84,1221589
1713906000,20265.84,20315.43,20044.79,20134.06,1161047
1713992400,20134.06,20150.8,19715.01,19815.76,2164315
1714078800,19815.76,19850.86,19567.13,19596.31,913895
1714165200,19596.31,19851.61,19442.27,19490.04,1118595
1714424400,19490.04,19691.8,19054.15,19229.08,1701259
1714510800,19229.08,19251.21,18945.34,19021.22,1724315
1714597200,19021.22,19285.78,18811.56,19024.99,1443782
1714683600,19024.99,19477.48,18926.95,19314.43,2026914
1714770000,19314.43,19717.73,19281.67,19559.78,2112165
1715029200,19559.78,19647.49,19364.21,19387.33,903742
1715115600,19387.33,19731.14,19306.24,19591.57,1599799
1715202000,19591.57,20068.71,19585.83,19811.13,2179921
1715288400,19811.13,20061.15,19779.36,19920.51,1636529
1715374800,19920.51,19988.42,19635.0,19670.93,1350125
1715634000,19670.93,19682.33,19643.99,19670.29,1804244
1715720400,19670.29,20172.73,19637.8,19892.06,1947962
1715806800,19892.06,19914.72,19337.53,19644.63,1251939
1715893200,19644.63,19895.59,19459.69,19863.41,1397994
1715979600,19863.41,19909.4,19353.59,19469.96,1758230
1716238800,19469.96,19606.3,19387.86,19537.25,1991303
1716325200,19537.25,19835.52,19478.38,19706.46,1681198
1716411600,19706.46,19902.72,19383.9,19518.99,1147831
1716498000,19518.99,19612.15,19202.87,19372.92,1419800
1716584400,19372.92,19407.42,19321.63,19321.84,2031147
1716843600,19321.84,19699.84,19103.61,19644.48,1743192
1716930000,19644.48,19886.81,19627.78,19716.63,1632783
1717016400,19716.63,19904.98,19555.92,19756.11,1117407
1717102800,19756.11,19831.38,19503.33,19572.59,1942325
1717189200,19572.59,19681.51,19528.5,19580.72,1160309
1717448400,19580.72,19772.45,19304.97,19525.78,1651363
1717534800,19525.78,19535.39,19396.51,19520.82,957878
1717621200,19520.82,19809.66,19375.68,19489.32,1729978
1717707600,19489.32,19658.95,19121.41,19162.81,2161387
1717794000,19162.81,19348.29,19088.02,19322.29,1525943
1718053200,19322.29,19392.72,19182.56,19235.47,1443789
1718139600,19235.47,19468.92,19134.19,19395.46,1324994
1718226000,19395.46,19769.55,19303.11,19644.59,2403577
1718312400,19644.59,19811.77,19480.97,19721.87,1531163
1718398800,19721.87,19851.17,19577.85,19750.18,1304650
1718658000,19750.18,19837.35,19402.59,19518.71,1663340
1718744400,19518.71,19772.68,18917.39,18976.24,1473500
1718830800,18976.24,19108.5,18679.84,18700.77,1350530
1718917200,18700.77,18770.95,18457.28,18511.63,1239419
1719003600,18511.63,18952.66,18369.4,18838.09,1558015
1719262800,18838.09,18873.93,18492.89,18555.42,1325672
1719349200,18555.42,18586.53,18507.81,18572.07,1229912
1719435600,18572.07,18982.29,18395.57,18944.76,1393657
1719522000,18944.76,19109.49,18942.2,18985.41,2091145
1719608400,18985.41,19141.38,18914.8,19048.62,1723967
1719867600,19048.62,19299.72,18986.99,19013.4,1503642
1719954000,19013.4,19367.81,18822.36,19164.91,1213127
1720040400,19164.91,19414.48,18998.73,19021.29,1456457
1720126800,19021.29,19275.87,18941.71,19197.62,1733412
1720213200,19197.62,19556.01,18924.29,19108.21,1368254
1720472400,19108.21,19170.07,18797.2,18921.13,1688040
1720558800,18921.13,19205.86,18869.94,19084.14,1129837
1720645200,19084.14,19306.67,18869.81,18983.51,1284539
1720731600,18983.51,19285.58,18883.47,19022.85,1501680
1720818000,19022.85,19251.72,18736.62,18856.95,1459248
1721077200,18856.95,18950.98,18819.95,18845.99,1767369
1721163600,18845.99,19193.61,18793.45,19107.03,1555103
1721250000,19107.03,19637.53,18981.88,19329.71,2106394
1721336400,19329.71,19438.96,19282.45,19355.72,1443839
1721422800,19355.72,19356.5,18987.46,19098.21,2072778
1721682000,19098.21,19266.89,19051.8,19194.39,1937546
1721768400,19194.39,19217.25,18884.67,18901.97,1140153
1721854800,18901.97,19170.3,18773.46,19119.47,1574661
1721941200,19119.47,19134.42,18869.1,18991.93,1130065
1722027600,18991.93,19004.85,18759.2,18826.15,1738309
1722286800,18826.15,18972.3,18619.3,18632.03,1406836
1722373200,18632.03,18878.15,18569.97,18690.99,1057247
1722459600,18690.99,19269.92,18577.33,19014.26,1287085
1722546000,19014.26,19072.28,18560.4,18654.81,879614
1722632400,18654.81,18810.54,18543.29,18557.44,2022790
1722891600,18557.44,18826.59,18519.41,18812.21,629407
1722978000,18812.21,18835.75,18391.98,18397.71,1558382
1723064400,18397.71,18434.18,18097.2,18225.92,1830346
1723150800,18225.92,18483.58,18154.93,18243.95,1972969
1723237200,18243.95,18377.29,17923.43,18038.52,1274708
1723496400,18038.52,18078.9,18022.31,18056.64,1264331
1723582800,18056.64,18345.88,17951.92,18182.76,1602715
1723669200,18182.76,18262.11,18176.75,18243.66,1678960
1723755600,18243.66,18319.79,18111.07,18203.0,1785018
1723842000,18203.0,18415.3,18046.44,18103.03,1293852
1724101200,18103.03,18389.68,17975.01,18272.31,1978833
1724187600,18272.31,18522.43,18210.81,18341.22,1752172
1724274000,18341.22,18672.88,18189.59,18487.5,1487239
1724360400,18487.5,18539.53,18382.94,18514.71,1399949
1724446800,18514.71,18762.88,18509.08,18533.37,1910112
1724706000,18533.37,18560.28,18431.52,18435.39,1532210
1724792400,18435.39,18435.77,17850.72,18153.9,1498065
1724878800,18153.9,18421.89,17851.47,17904.66,1638246
1724965200,17904.66,17938.19,17588.83,17615.11,1439458
1725051600,17615.11,17689.19,17282.55,17429.75,1942987
1725310800,17429.75,17479.17,17256.26,17430.29,1633707
1725397200,17430.29,17666.61,17243.38,17501.14,1407144
1725483600,17501.14,17637.11,17101.26,17217.93,1149983
1725570000,17217.93,17323.31,16926.21,16957.99,1071905
1725656400,16957.99,17120.91,16943.67,17006.77,614667
1725915600,17006.77,17018.59,16842.03,16906.11,1345857
1726002000,16906.11,16956.38,16807.3,16923.28,1696420
1726088400,16923.28,17036.88,16786.03,16974.27,1977782
1726174800,16974.27,17185.64,16859.97,17168.23,2051701
1726261200,17168.23,17227.77,17080.97,17140.0,1677352
1726520400,17140.0,17193.71,17035.23,17116.2,1573208
1726606800,17116.2,17462.72,17108.89,17414.13,1007367
1726693200,17414.13,17442.16,17371.84,17390.43,1209039
1726779600,17390.43,17494.09,16841.7,16852.32,2109242
1726866000,16852.32,16904.63,16502.78,16643.93,1850943
1727125200,16643.93,16647.56,16566.26,16600.65,1232557
1727211600,16600.65,16701.53,16328.44,16480.45,1125048
1727298000,16480.45,16687.73,16391.54,16614.63,1189071
1727384400,16614.63,16827.28,16460.92,16631.77,1368822
1727470800,16631.77,16645.57,16341.99,16531.56,1593114
1727730000,16531.56,16638.73,16367.99,16456.44,1610799
1727816400,16456.44,16517.2,16165.16,16346.71,1139081
1727902800,16346.71,16384.16,16130.94,16326.33,1606440
1727989200,16326.33,16351.59,16070.58,16249.11,1705089
1728075600,16249.11,16595.88,16155.04,16361.94,1939580
1728334800,16361.94,16491.33,16161.83,16215.21,1744411
1728421200,16215.21,16291.76,15909.94,16264.76,1023718
1728507600,16264.76,16644.37,16250.06,16635.0,1729883
1728594000,16635.0,16825.03,16524.97,16804.89,1741023
1728680400,16804.89,16822.15,16591.49,16700.19,1146831
1728939600,16700.19,16793.19,16670.12,16711.54,893210
1729026000,16711.54,16802.69,16595.9,16732.75,1362019
1729112400,16732.75,17223.19,16652.09,17099.9,2298881
1729198800,17099.9,17164.79,16958.04,17122.47,1457696
1729285200,17122.47,17266.08,16879.39,17001.84,2015713
1729544400,17001.84,17007.75,16811.39,16901.14,1312078
1729630800,16901.14,16919.56,16798.39,16799.79,1813655
1729717200,16799.79,16820.54,16685.21,16782.31,1703567
1729803600,16782.31,16892.53,16581.2,16851.94,1433243
1729890000,16851.94,17003.62,16463.62,16466.92,1967437
1730149200,16466.92,16550.0,16250.31,16420.0,1796379
1730235600,16420.0,16589.9,16161.33,16228.55,1536761
1730322000,16228.55,16439.89,15932.0,16009.33,1390447
1730408400,16009.33,16038.94,15609.55,15670.8,990628
1730494800,15670.8,15697.89,15660.77,15671.61,1545255
