time,open,high,low,close,volume
1754076000,5315.43,5316.59,5305.08,5308.24,2911
1754076300,5308.24,5311.34,5296.48,5299.46,2161
1754076600,5299.46,5309.76,5299.18,5306.22,3502
1754076900,5306.22,5316.76,5302.56,5312.48,897
1754077200,5312.48,5319.14,5312.04,5314.35,1346
1754077500,5314.35,5322.12,5312.49,5319.43,2515
1754077800,5319.43,5320.64,5318.14,5319.64,2724
1754078100,5319.64,5323.28,5313.28,5321.84,2754
1754314200,5321.84,5332.99,5318.9,5328.52,981
1754314500,5328.52,5335.85,5328.25,5334.55,2266
1754314800,5334.55,5339.18,5334.2,5335.18,2082
1754315100,5335.18,5343.03,5332.35,5335.11,2798
1754315400,5335.11,5337.57,5326.71,5326.81,3065
1754315700,5326.81,5331.46,5326.74,5326.82,1599
1754316000,5326.82,5329.31,5321.52,5323.57,3256
1754316300,5323.57,5330.44,5320.16,5328.46,2343
1754316600,5328.46,5330.45,5326.37,5328.42,1091
1754316900,5328.42,5332.01,5320.96,5325.75,2631
1754317200,5325.75,5329.08,5321.16,5327.93,3346
1754317500,5327.93,5334.97,5322.92,5332.94,3002
1754317800,5332.94,5336.86,5331.54,5334.42,3634
1754318100,5334.42,5336.66,5330.03,5333.04,421
1754318400,5333.04,5338.07,5325.28,5330.9,3415
1754318700,5330.9,5332.25,5327.5,5327.64,2690
1754319000,5327.64,5328.07,5321.49,5322.97,3251
1754319300,5322.97,5328.18,5312.97,5319.36,4673
1754319600,5319.36,5319.94,5306.72,5312.94,2840
1754319900,5312.94,5319.44,5307.63,5315.59,2668
1754320200,5315.59,5321.25,5314.72,5318.6,226
1754320500,5318.6,5319.09,5314.7,5315.21,3924
1754320800,5315.21,5322.75,5308.24,5309.75,1967
1754321100,5309.75,5313.53,5307.74,5311.12,3797
1754321400,5311.12,5323.16,5310.91,5317.59,4300
1754321700,5317.59,5320.83,5315.45,5315.64,2121
1754322000,5315.64,5326.71,5314.82,5323.21,3316
1754322300,5323.21,5325.64,5313.9,5316.92,2535
1754322600,5316.92,5318.43,5310.74,5311.84,3656
1754322900,5311.84,5317.34,5310.22,5316.41,2375
1754323200,5316.41,5321.31,5310.0,5315.31,3721
1754323500,5315.31,5317.95,5312.29,5317.13,2185
1754323800,5317.13,5323.84,5315.71,5318.26,3796
1754324100,5318.26,5323.26,5312.8,5313.35,4000
1754324400,5313.35,5321.49,5311.75,5320.28,2400
1754324700,5320.28,5320.4,5314.82,5315.83,1171
1754325000,5315.83,5316.69,5310.17,5313.05,1492
1754325300,5313.05,5323.73,5312.09,5317.38,2117
1754325600,5317.38,5320.55,5314.76,5319.79,3752
1754325900,5319.79,5322.24,5312.58,5314.8,1703
1754326200,5314.8,5316.73,5308.84,5313.66,3096
1754326500,5313.66,5318.02,5313.45,5313.83,1652
1754326800,5313.83,5317.1,5312.68,5313.36,2310
1754327100,5313.36,5313.44,5309.39,5309.76,1664
1754327400,5309.76,5312.71,5301.79,5307.34,2101
1754327700,5307.34,5312.51,5299.75,5301.77,2962
1754328000,5301.77,5304.62,5300.79,5303.66,1073
1754328300,5303.66,5306.88,5298.89,5304.89,3242
1754328600,5304.89,5313.17,5303.31,5308.08,2223
1754328900,5308.08,5309.38,5301.29,5305.56,2298
1754329200,5305.56,5309.06,5305.4,5306.63,2281
1754329500,5306.63,5316.59,5303.51,5309.93,2223
1754329800,5309.93,5311.37,5297.82,5303.95,659
1754330100,5303.95,5306.55,5299.94,5302.39,1702
1754330400,5302.39,5305.59,5290.49,5296.21,2523
1754330700,5296.21,5299.51,5289.63,5293.3,2352
1754331000,5293.3,5299.17,5289.47,5295.33,2744
1754331300,5295.33,5298.2,5284.48,5292.19,1583
1754331600,5292.19,5295.32,5290.96,5294.19,1286
1754331900,5294.19,5299.45,5294.05,5298.47,2860
1754332200,5298.47,5300.33,5284.81,5287.8,4131
1754332500,5287.8,5289.48,5284.09,5286.93,1551
1754332800,5286.93,5296.04,5286.73,5293.7,1675
1754333100,5293.7,5304.8,5291.39,5297.55,1762
1754333400,5297.55,5301.63,5296.78,5297.78,2668
1754333700,5297.78,5301.65,5295.7,5300.6,3393
1754334000,5300.6,5304.53,5294.48,5298.74,3112
1754334300,5298.74,5302.25,5296.8,5296.95,1589
1754334600,5296.95,5307.75,5296.34,5301.26,1654
1754334900,5301.26,5304.23,5295.27,5297.23,2134
1754335200,5297.23,5300.53,5296.84,5300.49,2009
1754335500,5300.49,5301.04,5296.93,5297.45,3032
1754335800,5297.45,5298.6,5293.48,5295.06,2574
1754336100,5295.06,5301.16,5294.4,5297.78,2570
1754336400,5297.78,5298.88,5292.85,5293.16,2220
1754336700,5293.16,5295.07,5280.7,5289.23,2889
1754337000,5289.23,5291.1,5287.26,5289.64,2585
1754337300,5289.64,5291.78,5285.71,5286.49,2706
1754400600,5286.49,5289.13,5285.08,5285.95,1521
1754400900,5285.95,5290.78,5285.95,5289.62,3207
1754401200,5289.62,5296.59,5288.79,5292.27,2830
1754401500,5292.27,5300.29,5286.86,5287.09,2457
1754401800,5287.09,5289.4,5286.66,5289.13,2715
1754402100,5289.13,5297.29,5287.32,5295.67,2146
1754402400,5295.67,5301.65,5293.21,5301.03,603
1754402700,5301.03,5302.52,5299.49,5302.2,3657
1754403000,5302.2,5304.6,5300.44,5304.13,4187
1754403300,5304.13,5309.89,5301.58,5307.69,3673
1754403600,5307.69,5311.26,5307.34,5310.36,1038
1754403900,5310.36,5317.12,5307.54,5313.47,2104
1754404200,5313.47,5314.7,5309.8,5310.5,1487
1754404500,5310.5,5312.53,5309.31,5310.15,1292
1754404800,5310.15,5313.35,5307.06,5308.99,2542
1754405100,5308.99,5309.69,5303.22,5308.74,2812
1754405400,5308.74,5310.09,5307.27,5307.78,4228
1754405700,5307.78,5313.14,5299.11,5301.65,1792
1754406000,5301.65,5311.11,5300.03,5307.83,3248
1754406300,5307.83,5313.64,5306.31,5312.17,2383
1754406600,5312.17,5312.84,5305.84,5310.07,3133
1754406900,5310.07,5311.21,5307.31,5310.16,3559
1754407200,5310.16,5310.42,5308.43,5309.53,4834
1754407500,5309.53,5314.9,5304.43,5310.68,3259
1754407800,5310.68,5314.27,5301.89,5304.0,2372
1754408100,5304.0,5306.07,5303.25,5304.85,2108
1754408400,5304.85,5318.46,5302.63,5317.15,4307
1754408700,5317.15,5323.67,5316.07,5321.74,4168
1754409000,5321.74,5324.93,5316.12,5316.61,680
1754409300,5316.61,5320.35,5311.38,5312.91,2646
1754409600,5312.91,5320.06,5312.01,5316.2,1938
1754409900,5316.2,5317.11,5310.83,5311.01,2142
1754410200,5311.01,5314.18,5304.07,5307.89,2995
1754410500,5307.89,5311.38,5304.71,5307.43,1513
1754410800,5307.43,5311.45,5304.41,5308.42,2478
1754411100,5308.42,5309.01,5306.2,5306.6,3030
1754411400,5306.6,5315.84,5299.67,5313.58,628
1754411700,5313.58,5318.59,5301.75,5305.14,2291
1754412000,5305.14,5317.23,5301.49,5314.91,2177
1754412300,5314.91,5319.02,5307.38,5315.63,2465
1754412600,5315.63,5323.17,5312.12,5312.72,2870
1754412900,5312.72,5315.47,5307.28,5312.03,2343
1754413200,5312.03,5321.08,5311.45,5319.68,3445
1754413500,5319.68,5324.25,5315.2,5315.26,1759
1754413800,5315.26,5320.18,5314.12,5318.47,2691
1754414100,5318.47,5327.78,5315.66,5323.11,154
1754414400,5323.11,5333.7,5321.72,5332.82,2883
1754414700,5332.82,5336.29,5326.65,5330.79,2317
1754415000,5330.79,5335.86,5324.0,5324.82,3479
1754415300,5324.82,5335.38,5324.08,5331.4,3141
1754415600,5331.4,5332.09,5328.6,5331.64,3314
1754415900,5331.64,5332.09,5326.67,5328.83,2688
1754416200,5328.83,5333.23,5322.98,5329.5,2295
1754416500,5329.5,5330.89,5329.28,5330.77,2634
1754416800,5330.77,5332.03,5322.8,5326.8,2858
1754417100,5326.8,5331.86,5326.69,5330.24,4119
1754417400,5330.24,5331.52,5323.58,5327.0,2760
1754417700,5327.0,5330.61,5316.79,5321.99,1645
1754418000,5321.99,5323.85,5321.68,5322.04,913
1754418300,5322.04,5322.39,5310.45,5313.02,2266
1754418600,5313.02,5313.99,5308.58,5313.45,998
1754418900,5313.45,5320.0,5309.56,5317.91,716
1754419200,5317.91,5324.65,5314.44,5320.46,3057
1754419500,5320.46,5323.78,5316.24,5321.91,61
1754419800,5321.91,5322.91,5315.01,5317.22,3295
1754420100,5317.22,5322.41,5315.34,5318.93,2367
1754420400,5318.93,5322.67,5311.07,5316.63,3423
1754420700,5316.63,5328.67,5315.99,5321.82,2354
1754421000,5321.82,5323.73,5313.71,5316.42,2556
1754421300,5316.42,5323.56,5309.78,5313.76,3302
1754421600,5313.76,5316.67,5303.05,5309.79,1106
1754421900,5309.79,5311.51,5305.98,5307.83,2228
1754422200,5307.83,5312.03,5300.1,5301.17,3154
1754422500,5301.17,5314.54,5299.8,5312.06,3319
1754422800,5312.06,5313.8,5311.54,5311.55,5020
1754423100,5311.55,5315.74,5311.13,5314.59,2848
1754423400,5314.59,5315.49,5304.32,5306.81,1419
1754423700,5306.81,5307.33,5305.1,5307.01,4747
1754487000,5307.01,5311.54,5304.39,5310.43,2576
1754487300,5310.43,5310.73,5308.27,5309.01,4753
1754487600,5309.01,5321.13,5304.41,5315.41,5042
1754487900,5315.41,5319.71,5311.56,5312.26,2734
1754488200,5312.26,5314.52,5309.95,5312.44,4054
1754488500,5312.44,5314.25,5308.42,5313.5,2228
1754488800,5313.5,5314.58,5304.19,5311.82,4200
1754489100,5311.82,5313.56,5310.27,5311.33,2870
1754489400,5311.33,5317.28,5303.03,5304.97,2773
1754489700,5304.97,5324.27,5302.48,5320.03,2414
1754490000,5320.03,5326.55,5307.67,5312.86,2631
1754490300,5312.86,5313.5,5309.34,5312.48,3734
1754490600,5312.48,5317.97,5308.42,5313.71,2750
1754490900,5313.71,5315.18,5307.07,5308.18,1977
1754491200,5308.18,5312.52,5297.76,5298.98,2038
1754491500,5298.98,5309.32,5297.68,5307.87,3115
1754491800,5307.87,5309.39,5304.47,5308.33,2374
1754492100,5308.33,5311.16,5301.61,5309.97,2658
1754492400,5309.97,5323.96,5308.36,5314.01,1490
1754492700,5314.01,5315.69,5310.51,5314.22,2256
1754493000,5314.22,5321.75,5312.45,5318.14,3458
1754493300,5318.14,5320.24,5312.35,5315.21,3447
1754493600,5315.21,5327.31,5311.09,5326.35,1198
1754493900,5326.35,5335.31,5323.12,5323.34,2957
1754494200,5323.34,5323.36,5312.95,5315.56,3589
1754494500,5315.56,5324.12,5309.38,5313.03,2799
1754494800,5313.03,5314.37,5299.39,5303.47,2406
1754495100,5303.47,5305.14,5294.11,5297.3,2899
1754495400,5297.3,5306.78,5291.19,5302.05,3143
1754495700,5302.05,5308.32,5290.45,5292.0,2965
1754496000,5292.0,5294.09,5276.51,5282.58,3259
1754496300,5282.58,5285.64,5280.26,5281.5,3514
1754496600,5281.5,5283.4,5273.88,5277.8,1003
1754496900,5277.8,5278.75,5274.9,5275.5,3351
1754497200,5275.5,5276.7,5271.0,5273.54,2887
1754497500,5273.54,5274.34,5266.03,5273.3,2010
1754497800,5273.3,5274.47,5262.73,5265.72,987
1754498100,5265.72,5271.95,5265.03,5270.09,2083
1754498400,5270.09,5275.68,5263.2,5273.46,2791
1754498700,5273.46,5275.56,5270.76,5272.76,1411
1754499000,5272.76,5274.14,5272.52,5273.73,2588
1754499300,5273.73,5277.07,5273.23,5275.23,3382
1754499600,5275.23,5275.49,5266.82,5270.19,1544
1754499900,5270.19,5270.78,5263.17,5268.22,2319
1754500200,5268.22,5274.45,5267.99,5272.65,288
1754500500,5272.65,5273.43,5269.2,5273.25,2618
1754500800,5273.25,5284.08,5271.55,5280.25,3317
1754501100,5280.25,5283.68,5270.7,5271.69,3357
1754501400,5271.69,5279.97,5264.03,5277.46,2849
1754501700,5277.46,5278.1,5269.25,5271.32,2834
1754502000,5271.32,5272.6,5259.51,5262.14,2321
1754502300,5262.14,5269.61,5259.94,5269.06,2392
1754502600,5269.06,5275.86,5263.27,5266.01,3321
1754502900,5266.01,5268.13,5261.92,5262.77,538
1754503200,5262.77,5271.86,5262.44,5267.62,2802
1754503500,5267.62,5268.8,5261.56,5263.88,4210
1754503800,5263.88,5271.78,5262.33,5265.75,2326
1754504100,5265.75,5271.55,5265.24,5269.83,3061
1754504400,5269.83,5276.16,5264.98,5275.25,3667
1754504700,5275.25,5277.04,5272.56,5276.06,3019
1754505000,5276.06,5279.91,5275.63,5277.64,3880
1754505300,5277.64,5279.0,5275.74,5276.4,3455
1754505600,5276.4,5277.39,5272.41,5273.13,1904
1754505900,5273.13,5277.13,5267.53,5270.02,3840
1754506200,5270.02,5272.57,5261.56,5265.37,1770
1754506500,5265.37,5265.77,5262.37,5263.87,763
1754506800,5263.87,5264.14,5256.83,5257.65,4412
1754507100,5257.65,5259.81,5252.35,5256.33,100
1754507400,5256.33,5265.3,5245.45,5247.51,2559
1754507700,5247.51,5250.45,5246.14,5246.62,1316
1754508000,5246.62,5253.67,5244.39,5251.13,1673
1754508300,5251.13,5252.75,5238.36,5241.99,2844
1754508600,5241.99,5245.05,5233.94,5234.37,2881
1754508900,5234.37,5238.96,5232.1,5234.79,4296
1754509200,5234.79,5241.92,5228.53,5239.19,2375
1754509500,5239.19,5241.93,5234.18,5239.14,2592
1754509800,5239.14,5242.2,5234.5,5238.73,2654
1754510100,5238.73,5243.84,5235.72,5238.74,2160
1754573400,5238.74,5246.03,5236.49,5243.37,3809
1754573700,5243.37,5248.5,5242.24,5245.58,3369
1754574000,5245.58,5246.3,5240.02,5243.59,2848
1754574300,5243.59,5249.0,5242.83,5245.26,2859
1754574600,5245.26,5247.01,5232.17,5234.86,1703
1754574900,5234.86,5235.6,5233.0,5233.47,3271
1754575200,5233.47,5236.26,5229.92,5235.67,2171
1754575500,5235.67,5236.7,5230.25,5232.3,2365
1754575800,5232.3,5234.01,5226.5,5227.23,3107
1754576100,5227.23,5236.05,5226.49,5235.51,566
1754576400,5235.51,5244.49,5235.51,5241.5,1856
1754576700,5241.5,5243.88,5226.6,5229.19,3851
1754577000,5229.19,5236.94,5228.71,5232.73,3565
1754577300,5232.73,5237.52,5225.99,5226.11,1434
1754577600,5226.11,5229.32,5223.35,5224.2,1845
1754577900,5224.2,5225.4,5217.42,5218.2,2679
1754578200,5218.2,5225.56,5216.87,5221.44,3971
1754578500,5221.44,5221.69,5206.76,5209.82,1314
1754578800,5209.82,5210.52,5203.75,5208.84,1981
1754579100,5208.84,5212.67,5203.83,5211.62,4618
1754579400,5211.62,5215.39,5211.13,5211.26,1989
1754579700,5211.26,5212.59,5203.01,5204.55,2176
1754580000,5204.55,5212.32,5203.22,5208.84,2173
1754580300,5208.84,5210.85,5208.12,5210.78,1625
1754580600,5210.78,5213.67,5194.39,5196.35,2047
1754580900,5196.35,5196.55,5195.27,5196.26,3866
1754581200,5196.26,5197.58,5193.36,5196.84,2408
1754581500,5196.84,5199.24,5195.79,5198.97,1654
1754581800,5198.97,5204.04,5197.52,5200.7,1804
1754582100,5200.7,5205.07,5199.77,5201.52,1712
1754582400,5201.52,5205.5,5199.17,5202.13,2944
1754582700,5202.13,5203.95,5194.64,5196.85,2071
1754583000,5196.85,5198.04,5195.71,5197.93,3004
1754583300,5197.93,5199.01,5194.26,5194.59,1282
1754583600,5194.59,5199.14,5187.18,5190.6,2371
1754583900,5190.6,5191.7,5188.93,5190.0,1481
1754584200,5190.0,5203.03,5186.02,5198.64,1880
1754584500,5198.64,5199.28,5194.41,5196.39,2498
1754584800,5196.39,5205.72,5181.69,5184.46,3235
1754585100,5184.46,5184.77,5177.96,5180.97,2075
1754585400,5180.97,5186.5,5175.84,5186.23,2541
1754585700,5186.23,5198.34,5181.55,5193.13,2900
1754586000,5193.13,5196.62,5190.48,5191.35,3229
1754586300,5191.35,5199.15,5184.18,5195.75,3726
1754586600,5195.75,5209.66,5195.26,5207.36,2850
1754586900,5207.36,5211.39,5206.71,5207.17,1434
1754587200,5207.17,5208.17,5204.03,5205.84,1542
1754587500,5205.84,5206.44,5201.36,5206.35,3062
1754587800,5206.35,5212.27,5205.33,5210.74,1380
1754588100,5210.74,5213.06,5206.03,5206.67,2370
1754588400,5206.67,5211.72,5203.86,5204.05,3517
1754588700,5204.05,5207.13,5200.7,5203.86,1295
1754589000,5203.86,5210.0,5202.99,5209.0,3280
1754589300,5209.0,5213.11,5205.11,5212.23,1873
1754589600,5212.23,5214.47,5210.55,5212.39,2826
1754589900,5212.39,5212.42,5205.64,5208.79,1725
1754590200,5208.79,5211.73,5200.96,5206.12,2863
1754590500,5206.12,5209.27,5205.72,5206.15,1790
1754590800,5206.15,5209.11,5204.68,5206.79,3659
1754591100,5206.79,5210.91,5197.61,5202.05,3431
1754591400,5202.05,5202.49,5194.04,5197.53,2481
1754591700,5197.53,5202.1,5194.38,5198.98,1367
1754592000,5198.98,5202.72,5194.42,5201.62,1478
1754592300,5201.62,5210.51,5194.94,5198.61,3687
1754592600,5198.61,5201.53,5192.04,5200.54,1277
1754592900,5200.54,5206.75,5195.17,5198.08,1965
1754593200,5198.08,5201.88,5196.43,5200.08,1673
1754593500,5200.08,5203.32,5195.79,5198.05,2199
1754593800,5198.05,5210.31,5196.73,5209.39,3310
1754594100,5209.39,5213.57,5203.5,5213.16,3465
1754594400,5213.16,5215.62,5210.97,5213.29,2251
1754594700,5213.29,5218.45,5212.54,5216.73,3092
1754595000,5216.73,5217.83,5207.78,5210.92,3138
1754595300,5210.92,5216.9,5203.24,5208.26,1892
1754595600,5208.26,5210.16,5208.25,5209.02,3107
1754595900,5209.02,5223.1,5203.0,5215.96,1381
1754596200,5215.96,5216.54,5212.77,5213.78,2635
1754596500,5213.78,5218.28,5211.89,5216.82,4610
1754659800,5216.82,5227.15,5215.0,5220.07,3733
1754660100,5220.07,5232.32,5217.64,5227.94,2992
1754660400,5227.94,5231.59,5224.36,5224.37,2963
1754660700,5224.37,5224.71,5221.35,5223.44,1903
1754661000,5223.44,5228.03,5221.27,5225.47,3014
1754661300,5225.47,5226.37,5219.46,5220.84,3144
1754661600,5220.84,5221.32,5207.52,5212.7,3086
1754661900,5212.7,5212.88,5207.28,5210.34,4031
1754662200,5210.34,5210.76,5199.46,5205.78,2329
1754662500,5205.78,5207.97,5202.31,5202.63,2598
1754662800,5202.63,5203.67,5193.91,5197.49,2526
1754663100,5197.49,5198.39,5186.58,5190.19,4838
1754663400,5190.19,5201.57,5187.55,5197.23,3928
1754663700,5197.23,5198.55,5191.05,5197.11,2065
1754664000,5197.11,5208.05,5196.03,5202.51,2462
1754664300,5202.51,5203.59,5200.78,5200.9,1514
1754664600,5200.9,5206.74,5195.66,5200.59,2491
1754664900,5200.59,5207.69,5194.56,5204.77,3420
1754665200,5204.77,5207.19,5203.48,5206.44,1860
1754665500,5206.44,5207.11,5204.58,5205.85,3884
1754665800,5205.85,5212.21,5203.74,5211.29,2260
1754666100,5211.29,5216.49,5205.04,5209.12,1449
1754666400,5209.12,5209.65,5207.41,5208.87,3542
1754666700,5208.87,5212.52,5207.4,5212.09,2255
1754667000,5212.09,5217.92,5207.25,5215.0,2315
1754667300,5215.0,5223.97,5212.99,5219.96,803
1754667600,5219.96,5222.31,5215.69,5219.28,4159
1754667900,5219.28,5220.52,5209.92,5214.96,2321
1754668200,5214.96,5217.67,5212.62,5213.2,949
1754668500,5213.2,5214.43,5207.9,5212.68,1864
1754668800,5212.68,5214.54,5205.35,5208.71,2255
1754669100,5208.71,5210.64,5206.07,5209.16,3481
1754669400,5209.16,5215.15,5199.53,5201.67,1694
1754669700,5201.67,5205.43,5195.45,5198.28,1791
1754670000,5198.28,5198.82,5191.85,5192.89,1987
1754670300,5192.89,5196.45,5192.15,5193.76,2215
1754670600,5193.76,5194.1,5188.2,5188.73,1912
1754670900,5188.73,5190.47,5184.56,5188.53,2055
1754671200,5188.53,5191.46,5185.98,5191.46,4647
1754671500,5191.46,5192.63,5184.48,5185.66,3780
1754671800,5185.66,5192.84,5182.15,5188.35,2508
1754672100,5188.35,5188.42,5186.23,5186.94,1736
1754672400,5186.94,5191.35,5181.88,5185.18,1964
1754672700,5185.18,5191.82,5184.52,5188.76,2773
1754673000,5188.76,5189.77,5181.62,5184.56,2310
1754673300,5184.56,5185.9,5183.77,5185.86,2834
1754673600,5185.86,5192.98,5185.49,5189.52,3913
1754673900,5189.52,5190.39,5188.39,5188.41,1851
1754674200,5188.41,5191.02,5187.86,5190.99,3164
1754674500,5190.99,5201.19,5189.36,5196.58,2255
1754674800,5196.58,5198.79,5183.14,5190.03,3221
1754675100,5190.03,5202.27,5188.59,5195.9,1316
1754675400,5195.9,5199.95,5195.33,5199.54,2933
1754675700,5199.54,5208.41,5195.07,5203.09,3337
1754676000,5203.09,5207.17,5195.16,5195.46,1131
1754676300,5195.46,5197.03,5195.16,5196.23,3359
1754676600,5196.23,5198.33,5186.05,5189.94,1483
1754676900,5189.94,5198.63,5187.53,5196.44,3340
1754677200,5196.44,5202.45,5194.26,5196.36,3115
1754677500,5196.36,5197.91,5193.8,5193.83,2492
1754677800,5193.83,5196.86,5189.18,5190.62,3600
1754678100,5190.62,5191.98,5175.58,5178.83,1706
1754678400,5178.83,5190.41,5175.72,5185.51,3952
1754678700,5185.51,5201.34,5185.31,5192.66,1603
1754679000,5192.66,5199.08,5191.31,5194.5,3968
1754679300,5194.5,5197.25,5184.97,5186.69,3099
1754679600,5186.69,5195.1,5183.67,5192.37,3299
1754679900,5192.37,5194.22,5183.54,5186.21,2422
1754680200,5186.21,5196.71,5186.06,5195.84,1774
1754680500,5195.84,5203.43,5193.75,5198.44,1323
1754680800,5198.44,5205.23,5195.31,5200.14,2373
1754681100,5200.14,5202.04,5192.56,5195.81,1291
1754681400,5195.81,5198.24,5188.69,5198.07,1562
1754681700,5198.07,5201.66,5194.17,5194.67,2318
1754682000,5194.67,5200.81,5192.23,5196.4,2107
1754682300,5196.4,5197.55,5192.13,5194.63,2389
1754682600,5194.63,5204.78,5189.22,5202.31,2756
1754682900,5202.31,5204.95,5194.62,5198.04,4009
1754919000,5198.04,5204.25,5192.79,5198.73,3331
1754919300,5198.73,5205.07,5197.59,5204.75,2524
1754919600,5204.75,5207.99,5194.11,5196.13,1949
1754919900,5196.13,5200.68,5193.49,5197.85,1951
1754920200,5197.85,5213.0,5195.6,5208.89,2796
1754920500,5208.89,5210.81,5202.64,5209.2,2012
1754920800,5209.2,5210.82,5205.23,5205.53,820
1754921100,5205.53,5207.74,5198.28,5199.76,3327
1754921400,5199.76,5212.69,5197.59,5212.24,2506
1754921700,5212.24,5219.29,5211.63,5213.53,3022
1754922000,5213.53,5215.8,5209.95,5213.82,2359
1754922300,5213.82,5224.42,5212.28,5220.8,4022
1754922600,5220.8,5221.99,5213.02,5217.93,2900
1754922900,5217.93,5218.98,5213.15,5214.23,1982
1754923200,5214.23,5214.71,5208.32,5212.34,4010
1754923500,5212.34,5212.35,5209.24,5209.64,3789
1754923800,5209.64,5216.39,5201.8,5207.94,3173
1754924100,5207.94,5212.17,5200.91,5201.66,2770
1754924400,5201.66,5208.81,5200.1,5204.75,2570
1754924700,5204.75,5213.28,5200.88,5206.68,1151
1754925000,5206.68,5208.95,5196.34,5197.69,1412
1754925300,5197.69,5198.02,5194.66,5196.76,2864
1754925600,5196.76,5197.17,5190.24,5194.46,2282
1754925900,5194.46,5201.36,5192.85,5193.86,4355
1754926200,5193.86,5198.1,5189.72,5197.42,3645
1754926500,5197.42,5207.61,5193.69,5203.87,3165
1754926800,5203.87,5208.02,5199.14,5206.45,3225
1754927100,5206.45,5219.57,5197.93,5215.58,2943
1754927400,5215.58,5222.34,5212.19,5216.29,464
1754927700,5216.29,5217.23,5207.52,5209.14,4143
1754928000,5209.14,5220.99,5208.16,5216.68,2323
1754928300,5216.68,5221.53,5214.36,5220.5,2789
